,index,Depth Path,Image Path,Instance Segmentation Path,Semantic Segmentation Path
6433,6716,hypersim_data/ai_029_001/images/scene_cam_02_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_029_001/images/scene_cam_02_final_preview/frame.0015.color.jpg,hypersim_data/ai_029_001/images/scene_cam_02_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_029_001/images/scene_cam_02_geometry_hdf5/frame.0015.semantic.hdf5
6434,6717,hypersim_data/ai_033_004/images/scene_cam_00_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_033_004/images/scene_cam_00_final_preview/frame.0005.color.jpg,hypersim_data/ai_033_004/images/scene_cam_00_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_033_004/images/scene_cam_00_geometry_hdf5/frame.0005.semantic.hdf5
6435,6718,hypersim_data/ai_001_003/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_001_003/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_001_003/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_001_003/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
6436,6719,hypersim_data/ai_034_001/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_034_001/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_034_001/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_034_001/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
6437,6720,hypersim_data/ai_048_005/images/scene_cam_02_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_048_005/images/scene_cam_02_final_preview/frame.0065.color.jpg,hypersim_data/ai_048_005/images/scene_cam_02_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_048_005/images/scene_cam_02_geometry_hdf5/frame.0065.semantic.hdf5
6438,6721,hypersim_data/ai_048_001/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_048_001/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_048_001/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_048_001/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
6439,6722,hypersim_data/ai_044_010/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_044_010/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_044_010/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_044_010/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
6440,6723,hypersim_data/ai_035_005/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_035_005/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_035_005/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_035_005/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
6441,6724,hypersim_data/ai_048_003/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_048_003/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_048_003/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_048_003/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
6442,6725,hypersim_data/ai_029_001/images/scene_cam_02_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_029_001/images/scene_cam_02_final_preview/frame.0045.color.jpg,hypersim_data/ai_029_001/images/scene_cam_02_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_029_001/images/scene_cam_02_geometry_hdf5/frame.0045.semantic.hdf5
6443,6726,hypersim_data/ai_054_001/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_054_001/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_054_001/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_054_001/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
6444,6727,hypersim_data/ai_051_005/images/scene_cam_02_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_051_005/images/scene_cam_02_final_preview/frame.0090.color.jpg,hypersim_data/ai_051_005/images/scene_cam_02_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_051_005/images/scene_cam_02_geometry_hdf5/frame.0090.semantic.hdf5
6445,6728,hypersim_data/ai_014_006/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_014_006/images/scene_cam_00_final_preview/frame.0065.color.jpg,hypersim_data/ai_014_006/images/scene_cam_00_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_014_006/images/scene_cam_00_geometry_hdf5/frame.0065.semantic.hdf5
6446,6729,hypersim_data/ai_053_001/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_053_001/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_053_001/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_053_001/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
6447,6730,hypersim_data/ai_027_008/images/scene_cam_03_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_027_008/images/scene_cam_03_final_preview/frame.0090.color.jpg,hypersim_data/ai_027_008/images/scene_cam_03_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_027_008/images/scene_cam_03_geometry_hdf5/frame.0090.semantic.hdf5
6448,6731,hypersim_data/ai_048_007/images/scene_cam_00_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_048_007/images/scene_cam_00_final_preview/frame.0050.color.jpg,hypersim_data/ai_048_007/images/scene_cam_00_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_048_007/images/scene_cam_00_geometry_hdf5/frame.0050.semantic.hdf5
6449,6732,hypersim_data/ai_023_003/images/scene_cam_01_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_023_003/images/scene_cam_01_final_preview/frame.0020.color.jpg,hypersim_data/ai_023_003/images/scene_cam_01_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_023_003/images/scene_cam_01_geometry_hdf5/frame.0020.semantic.hdf5
6450,6734,hypersim_data/ai_045_005/images/scene_cam_01_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_045_005/images/scene_cam_01_final_preview/frame.0015.color.jpg,hypersim_data/ai_045_005/images/scene_cam_01_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_045_005/images/scene_cam_01_geometry_hdf5/frame.0015.semantic.hdf5
6451,6735,hypersim_data/ai_010_001/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_010_001/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_010_001/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_010_001/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
6452,6736,hypersim_data/ai_033_009/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_033_009/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_033_009/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_033_009/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
6453,6737,hypersim_data/ai_042_005/images/scene_cam_01_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_042_005/images/scene_cam_01_final_preview/frame.0040.color.jpg,hypersim_data/ai_042_005/images/scene_cam_01_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_042_005/images/scene_cam_01_geometry_hdf5/frame.0040.semantic.hdf5
6454,6738,hypersim_data/ai_003_010/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_003_010/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_003_010/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_003_010/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
6455,6739,hypersim_data/ai_038_006/images/scene_cam_01_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_038_006/images/scene_cam_01_final_preview/frame.0025.color.jpg,hypersim_data/ai_038_006/images/scene_cam_01_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_038_006/images/scene_cam_01_geometry_hdf5/frame.0025.semantic.hdf5
6456,6740,hypersim_data/ai_010_003/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_010_003/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_010_003/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_010_003/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
6457,6741,hypersim_data/ai_002_003/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_002_003/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_002_003/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_002_003/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
6458,6743,hypersim_data/ai_007_010/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_007_010/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_007_010/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_007_010/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
6459,6744,hypersim_data/ai_008_001/images/scene_cam_00_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_008_001/images/scene_cam_00_final_preview/frame.0020.color.jpg,hypersim_data/ai_008_001/images/scene_cam_00_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_008_001/images/scene_cam_00_geometry_hdf5/frame.0020.semantic.hdf5
6460,6745,hypersim_data/ai_027_007/images/scene_cam_01_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_027_007/images/scene_cam_01_final_preview/frame.0065.color.jpg,hypersim_data/ai_027_007/images/scene_cam_01_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_027_007/images/scene_cam_01_geometry_hdf5/frame.0065.semantic.hdf5
6461,6746,hypersim_data/ai_017_008/images/scene_cam_02_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_017_008/images/scene_cam_02_final_preview/frame.0095.color.jpg,hypersim_data/ai_017_008/images/scene_cam_02_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_017_008/images/scene_cam_02_geometry_hdf5/frame.0095.semantic.hdf5
6462,6747,hypersim_data/ai_007_007/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_007_007/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_007_007/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_007_007/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
6463,6748,hypersim_data/ai_006_004/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_006_004/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_006_004/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_006_004/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
6464,6749,hypersim_data/ai_033_005/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_033_005/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_033_005/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_033_005/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
6465,6750,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_027_010/images/scene_cam_01_final_preview/frame.0015.color.jpg,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0015.semantic.hdf5
6466,6751,hypersim_data/ai_026_016/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_026_016/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_026_016/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_026_016/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
6467,6752,hypersim_data/ai_037_007/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_037_007/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_037_007/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_037_007/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
6468,6753,hypersim_data/ai_035_001/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_035_001/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_035_001/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_035_001/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
6469,6754,hypersim_data/ai_053_004/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_053_004/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_053_004/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_053_004/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
6470,6755,hypersim_data/ai_044_004/images/scene_cam_01_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_044_004/images/scene_cam_01_final_preview/frame.0040.color.jpg,hypersim_data/ai_044_004/images/scene_cam_01_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_044_004/images/scene_cam_01_geometry_hdf5/frame.0040.semantic.hdf5
6471,6756,hypersim_data/ai_027_003/images/scene_cam_03_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_027_003/images/scene_cam_03_final_preview/frame.0025.color.jpg,hypersim_data/ai_027_003/images/scene_cam_03_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_027_003/images/scene_cam_03_geometry_hdf5/frame.0025.semantic.hdf5
6472,6757,hypersim_data/ai_051_005/images/scene_cam_01_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_051_005/images/scene_cam_01_final_preview/frame.0080.color.jpg,hypersim_data/ai_051_005/images/scene_cam_01_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_051_005/images/scene_cam_01_geometry_hdf5/frame.0080.semantic.hdf5
6473,6758,hypersim_data/ai_028_003/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_028_003/images/scene_cam_00_final_preview/frame.0045.color.jpg,hypersim_data/ai_028_003/images/scene_cam_00_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_028_003/images/scene_cam_00_geometry_hdf5/frame.0045.semantic.hdf5
6474,6759,hypersim_data/ai_050_005/images/scene_cam_02_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_050_005/images/scene_cam_02_final_preview/frame.0095.color.jpg,hypersim_data/ai_050_005/images/scene_cam_02_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_050_005/images/scene_cam_02_geometry_hdf5/frame.0095.semantic.hdf5
6475,6760,hypersim_data/ai_022_010/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_022_010/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_022_010/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_022_010/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
6476,6761,hypersim_data/ai_011_009/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_011_009/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_011_009/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_011_009/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
6477,6762,hypersim_data/ai_017_006/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_017_006/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_017_006/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_017_006/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
6478,6763,hypersim_data/ai_024_012/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_024_012/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_024_012/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_024_012/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
6479,6764,hypersim_data/ai_053_012/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_053_012/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_053_012/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_053_012/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
6480,6765,hypersim_data/ai_054_010/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_054_010/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_054_010/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_054_010/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
6481,6766,hypersim_data/ai_041_010/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_041_010/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_041_010/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_041_010/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
6482,6768,hypersim_data/ai_017_010/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_017_010/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_017_010/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_017_010/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
6483,6769,hypersim_data/ai_027_001/images/scene_cam_02_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_027_001/images/scene_cam_02_final_preview/frame.0095.color.jpg,hypersim_data/ai_027_001/images/scene_cam_02_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_027_001/images/scene_cam_02_geometry_hdf5/frame.0095.semantic.hdf5
6484,6770,hypersim_data/ai_027_007/images/scene_cam_01_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_027_007/images/scene_cam_01_final_preview/frame.0075.color.jpg,hypersim_data/ai_027_007/images/scene_cam_01_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_027_007/images/scene_cam_01_geometry_hdf5/frame.0075.semantic.hdf5
6485,6771,hypersim_data/ai_023_010/images/scene_cam_01_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_023_010/images/scene_cam_01_final_preview/frame.0045.color.jpg,hypersim_data/ai_023_010/images/scene_cam_01_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_023_010/images/scene_cam_01_geometry_hdf5/frame.0045.semantic.hdf5
6486,6772,hypersim_data/ai_044_010/images/scene_cam_01_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_044_010/images/scene_cam_01_final_preview/frame.0065.color.jpg,hypersim_data/ai_044_010/images/scene_cam_01_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_044_010/images/scene_cam_01_geometry_hdf5/frame.0065.semantic.hdf5
6487,6773,hypersim_data/ai_010_006/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_010_006/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_010_006/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_010_006/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
6488,6774,hypersim_data/ai_007_004/images/scene_cam_03_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_007_004/images/scene_cam_03_final_preview/frame.0085.color.jpg,hypersim_data/ai_007_004/images/scene_cam_03_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_007_004/images/scene_cam_03_geometry_hdf5/frame.0085.semantic.hdf5
